Timestamp,NT:/Pose/.type,NT:/Pose/robotPose,NT:/Pose/robotPose/0,NT:/Pose/robotPose/1,NT:/Pose/robotPose/2,NT:/Pose/robotPose/length
1.763594,"Field2d",null,null,null,null,null
9.595188,"Field2d",[5287.496899951653; -11775.384014511463; 0.2905455486054656],5287.496899951653,-11775.384014511463,0.2905455486054656,3
9.598475,"Field2d",[5287.49830778202; -11775.384189470746; 0.2905455486054656],5287.49830778202,-11775.384189470746,0.2905455486054656,3
9.603591,"Field2d",[5287.506751422374; -11775.396581062525; 0.2905455486054656],5287.506751422374,-11775.396581062525,0.2905455486054656,3
9.606754,"Field2d",[5287.503958723577; -11775.39561259255; 0.2905455486054656],5287.503958723577,-11775.39561259255,0.2905455486054656,3
9.610345,"Field2d",[5287.510979183734; -11775.399529200997; 0.2905455486054656],5287.510979183734,-11775.399529200997,0.2905455486054656,3
9.615683,"Field2d",[5287.504701667142; -11775.398127966642; 0.2905455486054656],5287.504701667142,-11775.398127966642,0.2905455486054656,3
9.619142,"Field2d",[5287.491813393604; -11775.398690746508; 0.2905455486054656],5287.491813393604,-11775.398690746508,0.2905455486054656,3
9.622274,"Field2d",[5287.496871066411; -11775.398995111933; 0.2905455486054656],5287.496871066411,-11775.398995111933,0.2905455486054656,3
9.627601,"Field2d",[5287.520704328005; -11775.418788222523; 0.2905455486054656],5287.520704328005,-11775.418788222523,0.2905455486054656,3
9.631044,"Field2d",[5287.504036038252; -11775.413027701125; 0.2905455486054656],5287.504036038252,-11775.413027701125,0.2905455486054656,3
9.635657,"Field2d",[5287.498707942947; -11775.411647301731; 0.2905455486054656],5287.498707942947,-11775.411647301731,0.2905455486054656,3
9.639304,"Field2d",[5287.506723180439; -11775.41535524002; 0.2905455486054656],5287.506723180439,-11775.41535524002,0.2905455486054656,3
9.642219,"Field2d",[5287.487984022486; -11775.41443915953; 0.2905455486054656],5287.487984022486,-11775.41443915953,0.2905455486054656,3
9.646437,"Field2d",[5287.497455528536; -11775.416848613064; 0.2905455486054656],5287.497455528536,-11775.416848613064,0.2905455486054656,3
9.650721,"Field2d",[5287.491656155956; -11775.416094777247; 0.2905455486054656],5287.491656155956,-11775.416094777247,0.2905455486054656,3
9.654881,"Field2d",[5287.501377766848; -11775.42035949315; 0.2905455486054656],5287.501377766848,-11775.42035949315,0.2905455486054656,3
9.659514,"Field2d",[5287.4975937560575; -11775.41905863222; 0.2905455486054656],5287.4975937560575,-11775.41905863222,0.2905455486054656,3
9.66364,"Field2d",[5287.505562932769; -11775.423614492403; 0.2905455486054656],5287.505562932769,-11775.423614492403,0.2905455486054656,3
9.666713,"Field2d",[5287.503357991779; -11775.422498160135; 0.2905455486054656],5287.503357991779,-11775.422498160135,0.2905455486054656,3
9.672,"Field2d",[5287.4892586166625; -11775.420003698297; 0.2905455486054656],5287.4892586166625,-11775.420003698297,0.2905455486054656,3
9.675362,"Field2d",[5287.50065133392; -11775.423394243624; 0.2905455486054656],5287.50065133392,-11775.423394243624,0.2905455486054656,3
9.67871,"Field2d",[5287.510420682609; -11775.42897921267; 0.2905455486054656],5287.510420682609,-11775.42897921267,0.2905455486054656,3
9.683432,"Field2d",[5287.513668620141; -11775.431200087478; 0.2905455486054656],5287.513668620141,-11775.431200087478,0.2905455486054656,3
9.686956,"Field2d",[5287.508948116472; -11775.428679926814; 0.2905455486054656],5287.508948116472,-11775.428679926814,0.2905455486054656,3
9.690422,"Field2d",[5287.498959648395; -11775.425828691206; 0.2905455486054656],5287.498959648395,-11775.425828691206,0.2905455486054656,3
9.69467,"Field2d",[5287.488348580016; -11775.429758475095; 0.2905455486054656],5287.488348580016,-11775.429758475095,0.2905455486054656,3
9.698159,"Field2d",[5287.504764979181; -11775.438187947717; 0.2905455486054656],5287.504764979181,-11775.438187947717,0.2905455486054656,3
9.703218,"Field2d",[5287.493989044135; -11775.43548357028; 0.2905455486054656],5287.493989044135,-11775.43548357028,0.2905455486054656,3
9.706803,"Field2d",[5287.48810677122; -11775.434747740836; 0.2905455486054656],5287.48810677122,-11775.434747740836,0.2905455486054656,3
9.710359,"Field2d",[5287.494114423826; -11775.43629159103; 0.2905455486054656],5287.494114423826,-11775.43629159103,0.2905455486054656,3
9.715171,"Field2d",[5287.483153297052; -11775.436373256764; 0.2905455486054656],5287.483153297052,-11775.436373256764,0.2905455486054656,3
9.719509,"Field2d",[5287.487272642106; -11775.442764818963; 0.2905455486054656],5287.487272642106,-11775.442764818963,0.2905455486054656,3
9.72266,"Field2d",[5287.491108771716; -11775.443584892786; 0.2905455486054656],5287.491108771716,-11775.443584892786,0.2905455486054656,3
9.726537,"Field2d",[5287.492787190459; -11775.44399895168; 0.2905455486054656],5287.492787190459,-11775.44399895168,0.2905455486054656,3
9.732032,"Field2d",[5287.499859914533; -11775.45407942902; 0.2905455486054656],5287.499859914533,-11775.45407942902,0.2905455486054656,3
9.735047,"Field2d",[5287.508930109332; -11775.45950932723; 0.2905455486054656],5287.508930109332,-11775.45950932723,0.2905455486054656,3
9.738319,"Field2d",[5287.501537989949; -11775.456589753065; 0.2905455486054656],5287.501537989949,-11775.456589753065,0.2905455486054656,3
