Timestamp,NT:/Pose/.type,NT:/Pose/robotPose,NT:/Pose/robotPose/0,NT:/Pose/robotPose/1,NT:/Pose/robotPose/2,NT:/Pose/robotPose/length,NT:/DriveState/ModulePositions,NT:/DriveState/ModulePositions/0/angle/value,NT:/DriveState/ModulePositions/0/distance,NT:/DriveState/ModulePositions/1/angle/value,NT:/DriveState/ModulePositions/1/distance,NT:/DriveState/ModulePositions/2/angle/value,NT:/DriveState/ModulePositions/2/distance,NT:/DriveState/ModulePositions/3/angle/value,NT:/DriveState/ModulePositions/3/distance,NT:/DriveState/ModulePositions/length,NT:/DriveState/ModuleStates,NT:/DriveState/ModuleStates/0/angle/value,NT:/DriveState/ModuleStates/0/speed,NT:/DriveState/ModuleStates/1/angle/value,NT:/DriveState/ModuleStates/1/speed,NT:/DriveState/ModuleStates/2/angle/value,NT:/DriveState/ModuleStates/2/speed,NT:/DriveState/ModuleStates/3/angle/value,NT:/DriveState/ModuleStates/3/speed,NT:/DriveState/ModuleStates/length,NT:/DriveState/ModuleTargets,NT:/DriveState/ModuleTargets/0/angle/value,NT:/DriveState/ModuleTargets/0/speed,NT:/DriveState/ModuleTargets/1/angle/value,NT:/DriveState/ModuleTargets/1/speed,NT:/DriveState/ModuleTargets/2/angle/value,NT:/DriveState/ModuleTargets/2/speed,NT:/DriveState/ModuleTargets/3/angle/value,NT:/DriveState/ModuleTargets/3/speed,NT:/DriveState/ModuleTargets/length,NT:/DriveState/OdometryFrequency,NT:/DriveState/Pose,NT:/DriveState/Pose/rotation/value,NT:/DriveState/Pose/translation/x,NT:/DriveState/Pose/translation/y,NT:/DriveState/Speeds,NT:/DriveState/Speeds/omega,NT:/DriveState/Speeds/vx,NT:/DriveState/Speeds/vy,NT:/DriveState/Timestamp,NT:/AdvantageKit/Vision/AvgTagDist,NT:/AdvantageKit/Vision/AvgTagDist/0,NT:/AdvantageKit/Vision/AvgTagDist/length,NT:/AdvantageKit/Vision/HasTarget,NT:/AdvantageKit/Vision/HasTarget/0,NT:/AdvantageKit/Vision/HasTarget/length,NT:/AdvantageKit/Vision/LatencySeconds,NT:/AdvantageKit/Vision/LatencySeconds/0,NT:/AdvantageKit/Vision/LatencySeconds/length,NT:/AdvantageKit/Vision/PoseThetaRad,NT:/AdvantageKit/Vision/PoseThetaRad/0,NT:/AdvantageKit/Vision/PoseThetaRad/length,NT:/AdvantageKit/Vision/PoseX,NT:/AdvantageKit/Vision/PoseX/0,NT:/AdvantageKit/Vision/PoseX/length,NT:/AdvantageKit/Vision/PoseY,NT:/AdvantageKit/Vision/PoseY/0,NT:/AdvantageKit/Vision/PoseY/length,NT:/AdvantageKit/Vision/TagCount,NT:/AdvantageKit/Vision/TagCount/0,NT:/AdvantageKit/Vision/TagCount/length,NT:/AdvantageKit/Vision/TimestampSeconds,NT:/AdvantageKit/Vision/TimestampSeconds/0,NT:/AdvantageKit/Vision/TimestampSeconds/length
10.759624,"Field2d",[-0.19172041893864938; -0.4069994360376492; -0.29255889946266644],-0.19172041893864938,-0.4069994360376492,-0.29255889946266644,3,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,249.49975299743915,c6-90-a8-70-4b-8a-c8-bf-dc-6a-d1-5c-47-0c-da-bf-4c-23-56-f6-48-b9-d2-bf,-0.29255889946266644,-0.19172041893864938,-0.4069994360376492,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,16758.636783,[1],1,1,[true],true,1,[0],0,1,[-0.2925824997590243],-0.2925824997590243,1,[-0.19172041893864938],-0.19172041893864938,1,[-0.4069994360376492],-0.4069994360376492,1,[1],1,1,[10.743419],10.743419,1
10.75963,"Field2d",[-0.19172041893864938; -0.4069994360376492; -0.29255889946266644],-0.19172041893864938,-0.4069994360376492,-0.29255889946266644,3,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,250.31414424719213,c6-90-a8-70-4b-8a-c8-bf-dc-6a-d1-5c-47-0c-da-bf-4c-23-56-f6-48-b9-d2-bf,-0.29255889946266644,-0.19172041893864938,-0.4069994360376492,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,16758.636783,[1],1,1,[true],true,1,[0],0,1,[-0.2925824997590243],-0.2925824997590243,1,[-0.19172041893864938],-0.19172041893864938,1,[-0.4069994360376492],-0.4069994360376492,1,[1],1,1,[10.743419],10.743419,1
10.763279,"Field2d",[-0.19172041893864938; -0.4069994360376492; -0.29255889946266644],-0.19172041893864938,-0.4069994360376492,-0.29255889946266644,3,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,250.31414424719213,c6-90-a8-70-4b-8a-c8-bf-dc-6a-d1-5c-47-0c-da-bf-4c-23-56-f6-48-b9-d2-bf,-0.29255889946266644,-0.19172041893864938,-0.4069994360376492,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,16758.636783,[1],1,1,[true],true,1,[0],0,1,[-0.2925824997590243],-0.2925824997590243,1,[-0.19172041893864938],-0.19172041893864938,1,[-0.4069994360376492],-0.4069994360376492,1,[1],1,1,[10.763571],10.763571,1
10.763924,"Field2d",[-0.19172041893864938; -0.4069994360376492; -0.29255889946266644],-0.19172041893864938,-0.4069994360376492,-0.29255889946266644,3,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,250.31414424719213,c6-90-a8-70-4b-8a-c8-bf-dc-6a-d1-5c-47-0c-da-bf-60-c9-56-f6-48-b9-d2-bf,-0.29255889946502656,-0.19172041893864938,-0.4069994360376492,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,16758.636783,[1],1,1,[true],true,1,[0],0,1,[-0.2925824997590243],-0.2925824997590243,1,[-0.19172041893864938],-0.19172041893864938,1,[-0.4069994360376492],-0.4069994360376492,1,[1],1,1,[10.763571],10.763571,1
10.763937,"Field2d",[-0.19172041893864938; -0.4069994360376492; -0.29255889946266644],-0.19172041893864938,-0.4069994360376492,-0.29255889946266644,3,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,250.31414424719213,c6-90-a8-70-4b-8a-c8-bf-dc-6a-d1-5c-47-0c-da-bf-60-c9-56-f6-48-b9-d2-bf,-0.29255889946502656,-0.19172041893864938,-0.4069994360376492,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,16758.641097,[1],1,1,[true],true,1,[0],0,1,[-0.2925824997590243],-0.2925824997590243,1,[-0.19172041893864938],-0.19172041893864938,1,[-0.4069994360376492],-0.4069994360376492,1,[1],1,1,[10.763571],10.763571,1
10.763939,"Field2d",[-0.19172041893864938; -0.4069994360376492; -0.29255889946266644],-0.19172041893864938,-0.4069994360376492,-0.29255889946266644,3,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,250.38308612302131,c6-90-a8-70-4b-8a-c8-bf-dc-6a-d1-5c-47-0c-da-bf-60-c9-56-f6-48-b9-d2-bf,-0.29255889946502656,-0.19172041893864938,-0.4069994360376492,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,16758.641097,[1],1,1,[true],true,1,[0],0,1,[-0.2925824997590243],-0.2925824997590243,1,[-0.19172041893864938],-0.19172041893864938,1,[-0.4069994360376492],-0.4069994360376492,1,[1],1,1,[10.763571],10.763571,1
10.763974,"Field2d",[-0.19172041893864938; -0.4069994360376492; -0.29255889946502656],-0.19172041893864938,-0.4069994360376492,-0.29255889946502656,3,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,250.38308612302131,c6-90-a8-70-4b-8a-c8-bf-dc-6a-d1-5c-47-0c-da-bf-60-c9-56-f6-48-b9-d2-bf,-0.29255889946502656,-0.19172041893864938,-0.4069994360376492,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,16758.641097,[1],1,1,[true],true,1,[0],0,1,[-0.2925824997590243],-0.2925824997590243,1,[-0.19172041893864938],-0.19172041893864938,1,[-0.4069994360376492],-0.4069994360376492,1,[1],1,1,[10.763571],10.763571,1
10.768292,"Field2d",[-0.19172041893864938; -0.4069994360376492; -0.29255889946502656],-0.19172041893864938,-0.4069994360376492,-0.29255889946502656,3,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,250.38308612302131,c6-90-a8-70-4b-8a-c8-bf-dc-6a-d1-5c-47-0c-da-bf-60-c9-56-f6-48-b9-d2-bf,-0.29255889946502656,-0.19172041893864938,-0.4069994360376492,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,16758.645468,[1],1,1,[true],true,1,[0],0,1,[-0.2925824997590243],-0.2925824997590243,1,[-0.19172041893864938],-0.19172041893864938,1,[-0.4069994360376492],-0.4069994360376492,1,[1],1,1,[10.763571],10.763571,1
10.768295,"Field2d",[-0.19172041893864938; -0.4069994360376492; -0.29255889946502656],-0.19172041893864938,-0.4069994360376492,-0.29255889946502656,3,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,248.6312847788542,c6-90-a8-70-4b-8a-c8-bf-dc-6a-d1-5c-47-0c-da-bf-60-c9-56-f6-48-b9-d2-bf,-0.29255889946502656,-0.19172041893864938,-0.4069994360376492,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,16758.645468,[1],1,1,[true],true,1,[0],0,1,[-0.2925824997590243],-0.2925824997590243,1,[-0.19172041893864938],-0.19172041893864938,1,[-0.4069994360376492],-0.4069994360376492,1,[1],1,1,[10.763571],10.763571,1
10.770989,"Field2d",[-0.19172041893864938; -0.4069994360376492; -0.29255889946502656],-0.19172041893864938,-0.4069994360376492,-0.29255889946502656,3,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,248.6312847788542,c6-90-a8-70-4b-8a-c8-bf-dc-6a-d1-5c-47-0c-da-bf-60-c9-56-f6-48-b9-d2-bf,-0.29255889946502656,-0.19172041893864938,-0.4069994360376492,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,16758.648181,[1],1,1,[true],true,1,[0],0,1,[-0.2925824997590243],-0.2925824997590243,1,[-0.19172041893864938],-0.19172041893864938,1,[-0.4069994360376492],-0.4069994360376492,1,[1],1,1,[10.763571],10.763571,1
10.770991,"Field2d",[-0.19172041893864938; -0.4069994360376492; -0.29255889946502656],-0.19172041893864938,-0.4069994360376492,-0.29255889946502656,3,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,251.001495969185,c6-90-a8-70-4b-8a-c8-bf-dc-6a-d1-5c-47-0c-da-bf-60-c9-56-f6-48-b9-d2-bf,-0.29255889946502656,-0.19172041893864938,-0.4069994360376492,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,16758.648181,[1],1,1,[true],true,1,[0],0,1,[-0.2925824997590243],-0.2925824997590243,1,[-0.19172041893864938],-0.19172041893864938,1,[-0.4069994360376492],-0.4069994360376492,1,[1],1,1,[10.763571],10.763571,1
10.775187,"Field2d",[-0.19172041893864938; -0.4069994360376492; -0.29255889946502656],-0.19172041893864938,-0.4069994360376492,-0.29255889946502656,3,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,251.001495969185,c6-90-a8-70-4b-8a-c8-bf-dc-6a-d1-5c-47-0c-da-bf-60-c9-56-f6-48-b9-d2-bf,-0.29255889946502656,-0.19172041893864938,-0.4069994360376492,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,16758.652366,[1],1,1,[true],true,1,[0],0,1,[-0.2925824997590243],-0.2925824997590243,1,[-0.19172041893864938],-0.19172041893864938,1,[-0.4069994360376492],-0.4069994360376492,1,[1],1,1,[10.763571],10.763571,1
10.775191,"Field2d",[-0.19172041893864938; -0.4069994360376492; -0.29255889946502656],-0.19172041893864938,-0.4069994360376492,-0.29255889946502656,3,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,250.95110468830447,c6-90-a8-70-4b-8a-c8-bf-dc-6a-d1-5c-47-0c-da-bf-60-c9-56-f6-48-b9-d2-bf,-0.29255889946502656,-0.19172041893864938,-0.4069994360376492,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,16758.652366,[1],1,1,[true],true,1,[0],0,1,[-0.2925824997590243],-0.2925824997590243,1,[-0.19172041893864938],-0.19172041893864938,1,[-0.4069994360376492],-0.4069994360376492,1,[1],1,1,[10.763571],10.763571,1
10.77989,"Field2d",[-0.19172041893864938; -0.4069994360376492; -0.29255889946502656],-0.19172041893864938,-0.4069994360376492,-0.29255889946502656,3,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,250.95110468830447,c6-90-a8-70-4b-8a-c8-bf-dc-6a-d1-5c-47-0c-da-bf-60-c9-56-f6-48-b9-d2-bf,-0.29255889946502656,-0.19172041893864938,-0.4069994360376492,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,16758.657002,[1],1,1,[true],true,1,[0],0,1,[-0.2925824997590243],-0.2925824997590243,1,[-0.19172041893864938],-0.19172041893864938,1,[-0.4069994360376492],-0.4069994360376492,1,[1],1,1,[10.763571],10.763571,1
10.779895,"Field2d",[-0.19172041893864938; -0.4069994360376492; -0.29255889946502656],-0.19172041893864938,-0.4069994360376492,-0.29255889946502656,3,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,249.0399509891805,c6-90-a8-70-4b-8a-c8-bf-dc-6a-d1-5c-47-0c-da-bf-60-c9-56-f6-48-b9-d2-bf,-0.29255889946502656,-0.19172041893864938,-0.4069994360376492,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,16758.657002,[1],1,1,[true],true,1,[0],0,1,[-0.2925824997590243],-0.2925824997590243,1,[-0.19172041893864938],-0.19172041893864938,1,[-0.4069994360376492],-0.4069994360376492,1,[1],1,1,[10.763571],10.763571,1
